Response ID,Time Started,Date Submitted,Status,Legacy Comments,Comments,Language,Referer,SessionID,User Agent,Tags,URL Variable: appid,URL Variable: context,URL Variable: contextid,URL Variable: deviceid,URL Variable: playerid,link_url,"This survey may include unpublished game content which will be shared with you confidentially.¬†By choosing to participate in the survey, you agree to keep secret all such content and to not use such content for any purpose outside this survey. You agree to do so until we have published the content in the game.","Like:We are now going to show you the description again below and we would like you to highlight the Words or phrases that you particularly like or dislike. Click on the green ‚ÄúLike‚Äù option to highlight the statements you like, and click on the red ‚ÄúDislike‚Äù option to highlight the statements that you dislike.¬†Please also provide a comment to explain your answer. Once you‚Äôve finished highlighting, click the Save button. ¬†","Dislike:We are now going to show you the description again below and we would like you to highlight the Words or phrases that you particularly like or dislike. Click on the green ‚ÄúLike‚Äù option to highlight the statements you like, and click on the red ‚ÄúDislike‚Äù option to highlight the statements that you dislike.¬†Please also provide a comment to explain your answer. Once you‚Äôve finished highlighting, click the Save button. ¬†","I think I would have fun playing this new event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","This new event is too similar to other Angry Birds 2 events :Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","The new event is easy to understand:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","I think I could progress further in Angry Birds 2 by participating in this event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","Having a set of objectives to achieve makes me feel motivated to play more:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","Achieving these types of objectives isn‚Äôt worth my time :Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","Earning rewards by destroying structures makes me feel excited to play this event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","I like completing these types of objectives:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†",How appealing do you find this new event overall?,Please tell us why the new event doesn‚Äôt appeal to you.,How likely would you be to play the new event based on this description?,"Like:We are now going to show you the description again below and we would like you to highlight the Words or phrases that you particularly like or dislike. Click on the green ‚ÄúLike‚Äù option to highlight the statements you like, and click on the red ‚ÄúDislike‚Äù option to highlight the statements that you dislike.¬†Please also provide a comment to explain your answer. Once you‚Äôve finished highlighting, click the Save button. ¬†","Dislike:We are now going to show you the description again below and we would like you to highlight the Words or phrases that you particularly like or dislike. Click on the green ‚ÄúLike‚Äù option to highlight the statements you like, and click on the red ‚ÄúDislike‚Äù option to highlight the statements that you dislike.¬†Please also provide a comment to explain your answer. Once you‚Äôve finished highlighting, click the Save button. ¬†","I think I would have fun playing this new event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","This new event is too similar to other Angry Birds 2 events:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","The new event is easy to understand:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","I think I could progress further in Angry Birds 2 by participating in this event:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","The grand prize being shared only among the winners makes me want to win:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","The grand prize I would receive doesn‚Äôt motivate me to play:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","I didn‚Äôt understand how the prize is shared among the players:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†","Playing in an event where only the winners get the prize makes me want to participate:Based on the description of this new event, how much do you agree or disagree with the following statements? ¬†",How appealing do you find this new event overall?,Please tell us why the new event doesn‚Äôt appeal to you.,How likely would you be to play the new event based on this description?,"<strong>Competition</strong> - Competing against other players:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Community</strong> - Interacting with other players (teaming up, chatting, etc.):From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Challenge</strong> - Being Challenged, having to improve my skills to pass difficult levels or obstacles:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Strategy</strong> - Using my brain, strategic decision-making, thinking and planning:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Completion</strong> - Completing every mission or level, collecting everything (e.g.,characters, achievements):From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Power</strong> - Growing over time to become more Powerful (e.g. increasing stats, leveling up, unlocking abilities):From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Design</strong> - Expressing myself by customizing characters or decorating the game world:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Discovery</strong> - Exploring, experimenting and discovering new worlds, characters and game elements:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Story</strong> - An engaging Story and plot with interesting characters:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Fantasy</strong> - Being immersed in a strong game Fantasy in a rich virtual world:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Destruction</strong> - Destruction of obstacles, blowing things up and seeing huge explosions:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Excitement</strong> - Exciting, fast-paced gameplay with constant thrills and Action:From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","Other - please specify::From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","Other - please specify::From the following list of statements, which are the 3 most important things you look for in Angry Birds 2?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Action</strong> (e.g. Marvel: Contest of Champions, Brawl Stars, Subway Surfer):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Casino</strong> (e.g. Slotomania, Bingo Blitz, Coin Master, Zynga Poker):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Match</strong> (e.g. Homescapes, Candy Crush Saga, Merge Mansion, Toon Blast):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>MOBA</strong> (e.g. Mobile Legends: Bang Bang, League of Legends: Wild Rift. Pok√©mon UNITE):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Music</strong> (e.g. BeatStars, Magic Tiles, Cytus, Deemo):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Puzzle</strong> (e.g. June's Journey, Tetris, Cut the Rope):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Racing</strong> (e.g. CSR Racing, Mario Kart Tour):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>RPG</strong> (role playing games) (e.g. Genshin Impact, Cookie Run Kingdom, Pokemon Go):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Sandbox</strong> (e.g. Roblox, Minecraft):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Simulation</strong> (e.g. Township, Cooking Fever, Design Home):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Shooter</strong> (e.g. PUBG mobile, Call of Duty mobile, Free Fire):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Slingshot</strong> (e.g. Angry Bird 2, Angry Bird Friends):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Sports</strong> (e.g. Golf Clash, Madden NFL Mobile, FIFA football):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Strategy</strong> (e.g. Clash of Clans, Rise of Kingdoms, Lords Mobile, Clash Royale, Hearthstone):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Tabletop</strong> (digital adaptations of real life games e.g. Solitaire, Chess, Coloring):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.","<strong>Word Games</strong> (e.g. Wordscapes, Words With Friends):What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.",Other - please specify::What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.,Other - please specify::What are your top 3 favorite types of mobile games?Please check all the answer options below. You can do this by scrolling down the page.,You‚Äôre almost done! What is your age range?,What gender do you identify with?,Is there anything else you would like to inform us about?
152,27/08/2024 23:53:01,28/08/2024 00:13:31,Complete,,,English,,1724791981_66ce3cad384668.91022364,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCeb1f4381-fada-42a1-8fa9-abae19034a42,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""time-limited"": Time limited is good|""objectives"": |""grand"": ",,Agree,Disagree,Agree,Agree,Strongly agree,Neutral,Strongly agree,Agree,Somewhat appealing,,Probably would,"""World"": ",,Agree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Extremely appealing,,Definitely would,,,,,,Power,,,Story,,Destruction,,,,,,,,,Puzzle,,,Sandbox,,,,,Strategy,,,,,18 - 24,Male,
158,28/08/2024 00:17:59,28/08/2024 00:47:33,Complete,,,English,,1724793479_66ce4287304f21.28261043,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC6989f14d-3bdb-4f1e-a815-2bbd9c625b5c,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",""" Rewards will be either feathers for your birds, or time-based rewards such as extra energy"": |""Complete all the objectives before the event is over and win the grand prize!¬†"": |"" Rewards will be either feathers for your birds, or time-based rewards such as extra energy or spells to supercharge your skills"": |""You can then use your new reward to help complete the next objective.¬†As you progress, the objectives will get more intense and you will earn bigger rewards."": |""Your first objective will appear at the start of your game, so you know what to collect and how to plan your moves. For example, collect 20 wooden blocks by destroying the wooden structures.¬†"": ","""In this new time-limited event that will last 2 days,"": ",Agree,Neutral,Neutral,Agree,Agree,Disagree,Agree,Agree,Somewhat appealing,,Probably would,"""Players who complete all 7 levels will win an equal share of the grand prize, such as rainbow feathers, gems or black pearls."": |""Only the winners will share the grand prize."": |""complete 7 World Map Saga levels and win the grand prize!"": ",,Agree,Neutral,Neutral,Agree,Agree,Disagree,Neutral,Agree,Somewhat appealing,,Probably would,,,Challenge,,Completion,,,Discovery,,,,,,,,,,,,,,RPG,Sandbox,,,Slingshot,,,,,,,18 - 24,Male,
190,28/08/2024 01:02:12,28/08/2024 01:24:29,Complete,,,English,,1724796132_66ce4ce4da9232.82741444,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCc080a017-90ee-4e44-b435-282989c5c401,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""Complete all the objectives before the event is over and win the grand prize!¬†"": ",,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Neutral,Strongly agree,Extremely appealing,,Definitely would,"""7 World Map Saga levels and win the grand prize!  Play alongside other players and keep track of who is still in the game."": ",,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,Competition,,,,Completion,Power,,,,,,,,,,,Match,,Music,,Racing,,,,,,,,,,,,18 - 24,Male,no  
203,28/08/2024 01:33:18,28/08/2024 01:41:42,Complete,,,English,,1724797997_66ce542df01922.85622943,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCb98d7ca5-e49f-43c2-942e-7142b5c739f8,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""rewards such as extra energy or spells to supercharge your skills for the next 15 minutes."": ",,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""World Map Saga"": |""grand prize, such as rainbow feathers, gems or black pearls."": ",,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Extremely appealing,,Definitely would,Competition,,Challenge,,,Power,,,,,,,,,,,,,,,,,Sandbox,Simulation,,,,Strategy,,,,,18 - 24,Female,
206,28/08/2024 01:31:37,28/08/2024 01:44:31,Complete,,,English,,1724797897_66ce53c9a647f9.54736199,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCbd2d4a45-3925-4e3d-94dd-27de8195fee8,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""World Map Saga levels."": ",,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""Map Saga levels and win the grand prize!  Play alongside other players and keep track"": ",,Strongly agree,Neutral,Neutral,Neutral,Neutral,Agree,Strongly agree,Neutral,Somewhat appealing,,Probably would,,,,,,,,Discovery,,,,,,,,,,,,,,,,,,,,,,Word,,,18 - 24,Male,No
215,28/08/2024 01:32:54,28/08/2024 01:56:27,Complete,,,English,,1724797974_66ce5416d83a98.96636448,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCf7b6c12e-fd9e-45ee-9207-c6663c42e23f,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""win the grand prize!¬†"": |""how to plan your moves."": I like Strategy|""Once you achieve an objective a new one will appear."": ","""last 2 days,"": Wish it was longer",Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""7 World Map Saga"": |""have a chance to get up"": |""get up to 3 extra birds"": ",,Agree,Disagree,Strongly agree,Agree,Neutral,Disagree,Neutral,Neutral,Extremely appealing,,Definitely would,,,,,Completion,Power,,,,,Destruction,,,,,,,,,,,,Sandbox,,,Slingshot,,Strategy,,,,,18 - 24,Female,
237,28/08/2024 02:27:35,28/08/2024 02:48:10,Complete,,,English,,1724801255_66ce60e724be44.03540313,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC3291c45b-1c11-4c1b-a846-34e3fafc2d08,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""your mission is to complete a set of objectives and earn rewards that make you more Powerful."": Like",,Agree,Neutral,Agree,Agree,Neutral,Neutral,Agree,Agree,Somewhat appealing,,Probably would,""" Play alongside other players and keep track of who is still in the game."": Awesome ",,Agree,Neutral,Agree,Agree,Neutral,Disagree,Agree,Neutral,Somewhat appealing,,Probably would,Competition,,,,,,,,,Fantasy,Destruction,,,,,,,,,,,,Sandbox,,,,,,,,,,18 - 24,Female,
281,28/08/2024 03:56:17,28/08/2024 04:10:12,Complete,,,English,,1724806577_66ce75b13983d3.66493846,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC0250e706-621f-43e3-ad7f-50a31902a136,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",""" During the event, you will be given a set of objectives where you have to destroy structures, collect materials and pop pigs in World Map Saga levels. Your"": ","""supercharge your skills for the next 15 minutes."": This has a good chance to spur on ptw features down the line. ",Agree,Disagree,Agree,Agree,Neutral,Neutral,Agree,Agree,Somewhat appealing,,Probably would,,"""If you are about to lose a Saga level you have a chance to get up to 3 extra birds to continue playing."": This is the only part I dislike. It allows people to use money instead of skill, and degrades the prestige of any Competition.",Agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Extremely appealing,,Definitely would,,,Challenge,Strategy,,,,,,,Destruction,,,,,,,,,,Racing,,,,,,,Strategy,Tabletop,,,,18 - 24,Male,
289,28/08/2024 04:08:14,28/08/2024 04:21:36,Complete,,,English,,1724807293_66ce787debf250.51998632,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCfa668326-d5b6-45aa-a18e-136f112bbd73,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",""" During the event, you will be given a set of objectives where you have to destroy structures, collect materials and pop pigs in World Map Saga levels. Your first objective will appear at the start of your game, so you know what to collect and how to plan your moves."": |"" Rewards will be either feathers for your birds, or time-based rewards such as extra energy or spells to supercharge your skills for the next 15 minutes."": ",,Agree,Neutral,Strongly agree,Neutral,Agree,Neutral,Neutral,Agree,Somewhat appealing,,Probably would,"""winners will share the grand prize."":  ",""" Players who lose a Saga level are out of the Competition until the next time the event is available."": ",Agree,Neutral,Agree,Neutral,Strongly agree,Disagree,Strongly disagree,Agree,Neutral,,Probably would,,,Challenge,Strategy,,,,,,,Destruction,,,,,,,MOBA,,,,RPG,,,,,,Strategy,,,,,18 - 24,Male,
306,28/08/2024 04:49:12,28/08/2024 05:02:58,Complete,,,English,,1724809752_66ce82185e3315.87496342,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC3ac01d6e-4ef0-4b81-9ba8-1879f4d23a2e,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""In this new time-limited event that will last 2 days, your mission is to complete a set of objectives and earn rewards that make you more Powerful. Complete all the objectives"": |""either feathers for your birds,"": |""bigger rewards."": ","""how to plan your moves."": |""spells to supercharge your skills for the next 15 minutes."": ",Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""rainbow feathers, gems or black pearls."": |""complete 7 World Map Saga levels and win the grand prize!"": |""Players who complete all 7 levels will win an equal share of the grand prize,"": ","""Only"": |""lose a Saga level are out of the Competition"": ",Strongly agree,Neutral,Agree,Agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Somewhat appealing,,Definitely would,,,,Strategy,,Power,,,,,,Excitement,,,,,,,,,,RPG,,,Shooter,,,Strategy,,,,,18 - 24,Male,
330,28/08/2024 05:39:25,28/08/2024 05:53:45,Complete,,,English,,1724812765_66ce8ddde022e7.61058283,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC4f84fb7e-a27d-47d1-a938-3e7da0e34f6b,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""Powerful."": |""grand"": |""prize!¬†"": ","""time-limited"": ",Agree,Neutral,Strongly agree,Agree,Strongly agree,Disagree,Agree,Agree,Somewhat appealing,,Probably would,"""grand"": ","""grand"": ",Agree,Neutral,Agree,Agree,Agree,Agree,Disagree,Neutral,Somewhat appealing,,Probably would,,,Challenge,Strategy,,Power,,,,,,,,,,,,,Music,,,RPG,,,,Slingshot,,,,,,,18 - 24,Female,
343,28/08/2024 05:46:55,28/08/2024 06:20:07,Complete,,,English,,1724813215_66ce8f9fd34094.44688422,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC21c9ec78-b9e5-4144-90e7-25b52ba57010,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""win the grand prize!¬†"": Exciting|""collect materials"": |""appear at the start of your game, so you know what to collect"": Appreciate it|""collect 20 wooden blocks by destroying the wooden structures.¬†"": This sounds cool|""feathers"": ","""2 days,"": Should be longer|""time-based rewards"": I don‚Äôt enjoy these because I don‚Äôt usually have long periods of time to play, I usually can only do 1 or 2 levels at a time before I need to close the app and get beck. If it was more like a supercharge for the next X amount of times you play I think it would work better|""more intense"": Please don‚Äôt make them too hard or they loose the fun",Strongly agree,Neutral,Agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""win the grand prize!"": I like having a goal|""rainbow feathers, gems or black pearls."": Good prizes|""winners will share the grand prize."": ","""group of players"": Don‚Äôt like relying on strangers to progress|""who is still in the game."": Not sure what this means|""out of the Competition"": Don‚Äôt like this idea, if I‚Äôm unable to play for a little I don‚Äôt want to be fully out. I‚Äôm ok with not completing everything but still want to be able to participate |""chance to get up to 3 extra birds to continue playing."": Worries this might require money or watching ads",Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Somewhat appealing,,Probably would,,,,,,,Design,Discovery,Story,,,,,,,,,,,,,,,Simulation,,,,,Tabletop,,Other,Casual games like virtual families,18 - 24,Other / Non-binary,
357,28/08/2024 06:34:54,28/08/2024 06:54:46,Complete,,,English,,1724816094_66ce9adee37081.98863112,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCf125f0c7-ea7f-4c0e-8dff-551a523ba4b0,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""objective.¬†As you progress, the objectives will get more intense and you will earn bigger rewards."": I like this part makes it worth grinding ","""last 2 days,"": Might need more time depending how hard quest will be",Agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Extremely appealing,,Definitely would,"""such as rainbow feathers, gems or black pearls."": These are good rewards makes you want to keep pushing ","""Players who complete all 7 levels will win an equal share of the grand prize,"": I feel like they should get there own prize rather then sharing it",Neutral,Neutral,Agree,Agree,Disagree,Disagree,Disagree,Agree,Neutral,,Probably would,,Community,,,,Power,,,Story,,,,,,Action,,,,,,,,,,,Slingshot,,Strategy,,,,,18 - 24,Male,No
366,28/08/2024 06:51:10,28/08/2024 07:13:51,Complete,,,English,,1724817070_66ce9eae3e3d63.17666814,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC09f338e9-2928-424b-aaf1-5910f383ead7,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""Your"": ",,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat appealing,,Definitely would,"""In this new time-limited event, you will be part of a group of players who are attempting to complete 7 World Map Saga levels and win the grand prize!"": ",""" Players who lose a Saga level are out of the Competition until the next time the event is available."": ",Strongly agree,Neutral,Agree,Strongly agree,Disagree,Disagree,Neutral,Disagree,Somewhat appealing,,Definitely would,,,Challenge,,,,,,Story,,,Excitement,,,Action,,,,,,Racing,,Sandbox,,,,,,,,,,18 - 24,Male,
370,28/08/2024 07:17:14,28/08/2024 07:23:02,Complete,,,English,,1724818634_66cea4ca880932.73647568,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RCf3aa41b9-5da5-4b36-b20c-cab37e2faff5,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""collect materials and pop pigs in World Map Saga levels."": |""progress, the objectives will get more intense and you will earn bigger rewards."": ","""time-based rewards"": ",Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""levels will win an equal share of the grand prize, such as rainbow feathers, gems or black pearls."": ","""Only the winners will share the grand prize."": ",Agree,Neutral,Neutral,Agree,Agree,Strongly disagree,Neutral,Neutral,Somewhat appealing,,Probably would,,,,Strategy,,,,Discovery,,,Destruction,,,,,,,,,,,,Sandbox,,,Slingshot,,Strategy,,,,,18 - 24,Male,
378,28/08/2024 07:19:45,28/08/2024 14:16:17,Complete,,,English,,1724818785_66cea5615207c5.68238080,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC025bea17-6dde-40d5-9ef0-59e6fa942e62,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.","""In this new time-limited event that will last 2 days, your mission is to complete a set of objectives and earn rewards that make you more Powerful. Complete all the objectives before the event is over and win the grand prize!¬†    During the event, you will be given a set of objectives where you have to destroy structures, collect materials and pop pigs in World Map Saga levels. Your first objective will appear at the start of your game, so you know what to collect and how to plan your moves. For example, collect 20 wooden blocks by destroying the wooden structures.¬†    Rewards will be either feathers for your birds, or time-based rewards such as extra energy or spells to supercharge your skills for the next 15 minutes. Once you achieve an objective a new one will appear. You can then use your new reward to help complete the next objective.¬†As you progress, the objectives will get more intense and you will earn bigger rewards."": Like",,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Extremely appealing,,Definitely would,"""In this new time-limited event, you will be part of a group of players who are attempting to complete 7 World Map Saga levels and win the grand prize!  Play alongside other players and keep track of who is still in the game. Players who complete all 7 levels will win an equal share of the grand prize, such as rainbow feathers, gems or black pearls.  Players who lose a Saga level are out of the Competition until the next time the event is available. If"": Like",,Agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Extremely appealing,,Definitely would,,,,,Completion,Power,,Discovery,,,,,,,Action,,,,,Puzzle,,,,,,Slingshot,,,,,,,18 - 24,Female,
396,28/08/2024 09:04:27,28/08/2024 09:13:04,Complete,,,English,,1724825067_66cebdeba149f5.05656820,,,Abba,ads,a6f2e26c-b0a9-4f8d-9fa1-985560d44d1c,%ﬁviceId%%,RC1f4bb591-11ab-4615-ac9c-6a18b42d6c7b,,"I agree, and understand the terms of this agreement and that any participation in the survey shall be deemed to constitute acceptance of the terms of this agreement.",,"""time-based rewards such as extra energy or spells to supercharge your skills for the next 15 minutes."": ",Disagree,Neutral,Agree,Neutral,Disagree,Strongly agree,Strongly disagree,Neutral,Not very appealing,Rewards are not worth effort ,Probably would not,"""Only the winners will share the grand prize."": ","""3 extra birds"": ",Agree,Agree,Agree,Neutral,Strongly agree,Disagree,Disagree,Neutral,Somewhat appealing,,Might,,,,,,Power,,Discovery,Story,,,,,,,,,,,Puzzle,,,,,,,Sports,,Tabletop,,,,18 - 24,Male,
